CODIGO_DISTRITO|CODIGO_SECCION|CODIGO_CATEGORIA|CODIGO_AGRUPACION|CODIGO_LISTA|VOTOS_LISTA
01|01007|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|41695
01|01007|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|50478
01|01007|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|10154
01|01007|000301000000000|13|000301000000000.13.A.000301000000000.13|1284
01|01007|000301000000000|5|000301000000000.5.A.000301000000000.5|941
01|01007|000301000000000|86|000301000000000.86.A.000301000000000.86|161
01|01007|000301000000000|87|000301000000000.87.A.000301000000000.87|4112
01|01007|000301000000000|88|000301000000000.88.1A.000301000000000.88|159
01|01007|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1644
01|01007|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|5094
01|01007|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|43601
01|01007|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|52050
01|01007|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|9829
01|01007|000501000000000|13|000501000000000.13.A.000501000000000.13|1233
01|01007|000501000000000|87|000501000000000.87.B.000501000000000.87|26
01|01007|000501000000000|88|000501000000000.88.1A.000501000000000.88|157
01|01007|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1711
01|01007|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|5441
01|01007|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|42904
01|01007|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|51161
01|01007|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|9636
01|01007|000801000000000|13|000801000000000.13.A.000801000000000.13|1276
01|01007|000801000000000|5|000801000000000.5.A.000801000000000.5|937
01|01007|000801000000000|87|000801000000000.87.A.000801000000000.87|3950
01|01007|000801000000000|87|000801000000000.87.B.000801000000000.87|45
01|01007|000801000000000|88|000801000000000.88.1A.000801000000000.88|162
01|01007|000901007000000|01-501|000901007000000.01-501.A.000901007000000.01-501|5484
01|01007|000901007000000|01-502|000901007000000.01-502.A.000901007000000.01-502|42889
01|01007|000901007000000|01-503|000901007000000.01-503.A.000901007000000.01-503|51214
01|01007|000901007000000|01-504|000901007000000.01-504.A.000901007000000.01-504|9687
01|01007|000901007000000|13|000901007000000.13.A.000901007000000.13|1347
01|01007|000901007000000|5|000901007000000.5.A.000901007000000.5|938
01|01007|000901007000000|88|000901007000000.88.1A.000901007000000.88|167
01|01008|000100000000000|13|000100000000000.13.A.000100000000000.13|836
01|01008|000100000000000|131|000100000000000.131.A.000100000000000.131|1402
01|01008|000100000000000|132|000100000000000.132.A.000100000000000.132|350
01|01008|000100000000000|133|000100000000000.133.A.000100000000000.133|3948
01|01008|000100000000000|135|000100000000000.135.A.000100000000000.135|31145
01|01008|000100000000000|136|000100000000000.136.A.000100000000000.136|50784
01|01008|000100000000000|137|000100000000000.137.A.000100000000000.137|8131
01|01008|000100000000000|36|000100000000000.36.A.000100000000000.36|190
01|01008|000100000000000|57|000100000000000.57.A.000100000000000.57|219
01|01008|000100000000000|87|000100000000000.87.A.000100000000000.87|2896
01|01008|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|821
01|01008|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|354
01|01008|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|311
01|01008|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|3969
01|01008|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|48490
01|01008|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|31671
01|01008|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|7248
01|01008|000201000000000|13|000201000000000.13.A.000201000000000.13|788
01|01008|000201000000000|5|000201000000000.5.A.000201000000000.5|552
01|01008|000201000000000|86|000201000000000.86.A.000201000000000.86|213
01|01008|000201000000000|87|000201000000000.87.A.000201000000000.87|2668
01|01008|000201000000000|88|000201000000000.88.1A.000201000000000.88|170
01|01008|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|984
01|01008|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|349
01|01008|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|314
01|01008|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|4093
01|01008|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|47963
01|01008|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|31465
01|01008|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|7257
01|01008|000301000000000|13|000301000000000.13.A.000301000000000.13|777
01|01008|000301000000000|5|000301000000000.5.A.000301000000000.5|571
01|01008|000301000000000|86|000301000000000.86.A.000301000000000.86|217
01|01008|000301000000000|87|000301000000000.87.A.000301000000000.87|2634
01|01008|000301000000000|88|000301000000000.88.1A.000301000000000.88|174
01|01008|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|807
01|01008|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|3940
01|01008|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|49246
01|01008|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|32606
01|01008|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|6964
01|01008|000501000000000|13|000501000000000.13.A.000501000000000.13|771
01|01008|000501000000000|87|000501000000000.87.B.000501000000000.87|84
01|01008|000501000000000|88|000501000000000.88.1A.000501000000000.88|199
01|01008|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|832
01|01008|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|4061
01|01008|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|48859
01|01008|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|31898
01|01008|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|6939
01|01008|000801000000000|13|000801000000000.13.A.000801000000000.13|781
01|01008|000801000000000|5|000801000000000.5.A.000801000000000.5|577
01|01008|000801000000000|87|000801000000000.87.A.000801000000000.87|2594
01|01008|000801000000000|87|000801000000000.87.B.000801000000000.87|41
01|01008|000801000000000|88|000801000000000.88.1A.000801000000000.88|209
01|01008|000901008000000|01-501|000901008000000.01-501.A.000901008000000.01-501|4112
01|01008|000901008000000|01-502|000901008000000.01-502.A.000901008000000.01-502|48611
01|01008|000901008000000|01-503|000901008000000.01-503.A.000901008000000.01-503|31954
01|01008|000901008000000|01-504|000901008000000.01-504.A.000901008000000.01-504|6989
01|01008|000901008000000|13|000901008000000.13.A.000901008000000.13|816
01|01008|000901008000000|5|000901008000000.5.A.000901008000000.5|580
01|01008|000901008000000|87|000901008000000.87.A.000901008000000.87|2626
01|01008|000901008000000|88|000901008000000.88.1A.000901008000000.88|205
01|01009|000100000000000|13|000100000000000.13.A.000100000000000.13|1178
01|01009|000100000000000|131|000100000000000.131.A.000100000000000.131|1351
01|01009|000100000000000|132|000100000000000.132.A.000100000000000.132|384
01|01009|000100000000000|133|000100000000000.133.A.000100000000000.133|4458
01|01009|000100000000000|135|000100000000000.135.A.000100000000000.135|41481
01|01009|000100000000000|136|000100000000000.136.A.000100000000000.136|43854
01|01009|000100000000000|137|000100000000000.137.A.000100000000000.137|11713
01|01009|000100000000000|36|000100000000000.36.A.000100000000000.36|134
01|01009|000100000000000|57|000100000000000.57.A.000100000000000.57|156
01|01009|000100000000000|87|000100000000000.87.A.000100000000000.87|4208
01|01009|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1273
01|01009|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|390
01|01009|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|250
01|01009|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|4640
01|01009|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|42361
01|01009|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|42572
01|01009|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|10304
01|01009|000201000000000|13|000201000000000.13.A.000201000000000.13|1050
01|01009|000201000000000|5|000201000000000.5.A.000201000000000.5|750
01|01009|000201000000000|86|000201000000000.86.A.000201000000000.86|139
01|01009|000201000000000|87|000201000000000.87.A.000201000000000.87|3772
01|01009|000201000000000|88|000201000000000.88.1A.000201000000000.88|135
01|01009|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|1612
01|01009|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|384
01|01009|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|254
01|01009|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|4930
01|01009|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|41935
01|01009|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|42175
01|01009|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|10318
01|01009|000301000000000|13|000301000000000.13.A.000301000000000.13|1042
01|01009|000301000000000|5|000301000000000.5.A.000301000000000.5|772
01|01009|000301000000000|86|000301000000000.86.A.000301000000000.86|144
01|01009|000301000000000|87|000301000000000.87.A.000301000000000.87|3719
01|01009|000301000000000|88|000301000000000.88.1A.000301000000000.88|137
01|01009|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1251
01|01009|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|4458
01|01009|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|42905
01|01009|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|43379
01|01009|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|9895
01|01009|000501000000000|13|000501000000000.13.A.000501000000000.13|1009
01|01009|000501000000000|87|000501000000000.87.B.000501000000000.87|95
01|01009|000501000000000|88|000501000000000.88.1A.000501000000000.88|152
01|01009|000801000000000|01-187|000801000000000.01-187.A.000801000000000.01-187|1278
01|01009|000801000000000|01-501|000801000000000.01-501.A.000801000000000.01-501|4679
01|01009|000801000000000|01-502|000801000000000.01-502.A.000801000000000.01-502|42434
01|01009|000801000000000|01-503|000801000000000.01-503.A.000801000000000.01-503|42665
01|01009|000801000000000|01-504|000801000000000.01-504.A.000801000000000.01-504|9648
01|01009|000801000000000|13|000801000000000.13.A.000801000000000.13|1039
01|01009|000801000000000|5|000801000000000.5.A.000801000000000.5|765
01|01009|000801000000000|87|000801000000000.87.A.000801000000000.87|3641
01|01009|000801000000000|87|000801000000000.87.B.000801000000000.87|50
01|01009|000801000000000|88|000801000000000.88.1A.000801000000000.88|154
01|01009|000901009000000|01-501|000901009000000.01-501.A.000901009000000.01-501|4751
01|01009|000901009000000|01-502|000901009000000.01-502.A.000901009000000.01-502|42431
01|01009|000901009000000|01-503|000901009000000.01-503.A.000901009000000.01-503|42638
01|01009|000901009000000|01-504|000901009000000.01-504.A.000901009000000.01-504|9651
01|01009|000901009000000|13|000901009000000.13.A.000901009000000.13|1060
01|01009|000901009000000|5|000901009000000.5.A.000901009000000.5|769
01|01009|000901009000000|87|000901009000000.87.A.000901009000000.87|3650
01|01009|000901009000000|88|000901009000000.88.1A.000901009000000.88|159
01|01010|000100000000000|13|000100000000000.13.A.000100000000000.13|1424
01|01010|000100000000000|131|000100000000000.131.A.000100000000000.131|1430
01|01010|000100000000000|132|000100000000000.132.A.000100000000000.132|329
01|01010|000100000000000|133|000100000000000.133.A.000100000000000.133|4990
01|01010|000100000000000|135|000100000000000.135.A.000100000000000.135|45498
01|01010|000100000000000|136|000100000000000.136.A.000100000000000.136|39245
01|01010|000100000000000|137|000100000000000.137.A.000100000000000.137|12177
01|01010|000100000000000|36|000100000000000.36.A.000100000000000.36|117
01|01010|000100000000000|57|000100000000000.57.A.000100000000000.57|158
01|01010|000100000000000|87|000100000000000.87.A.000100000000000.87|4209
01|01010|000201000000000|01-187|000201000000000.01-187.A.000201000000000.01-187|1705
01|01010|000201000000000|01-262|000201000000000.01-262.A.000201000000000.01-262|340
01|01010|000201000000000|01-343|000201000000000.01-343.A.000201000000000.01-343|257
01|01010|000201000000000|01-501|000201000000000.01-501.A.000201000000000.01-501|5262
01|01010|000201000000000|01-502|000201000000000.01-502.A.000201000000000.01-502|37851
01|01010|000201000000000|01-503|000201000000000.01-503.A.000201000000000.01-503|46737
01|01010|000201000000000|01-504|000201000000000.01-504.A.000201000000000.01-504|10581
01|01010|000201000000000|13|000201000000000.13.A.000201000000000.13|1245
01|01010|000201000000000|5|000201000000000.5.A.000201000000000.5|957
01|01010|000201000000000|86|000201000000000.86.A.000201000000000.86|106
01|01010|000201000000000|87|000201000000000.87.A.000201000000000.87|3679
01|01010|000201000000000|88|000201000000000.88.1A.000201000000000.88|122
01|01010|000301000000000|01-187|000301000000000.01-187.A.000301000000000.01-187|2138
01|01010|000301000000000|01-262|000301000000000.01-262.A.000301000000000.01-262|337
01|01010|000301000000000|01-343|000301000000000.01-343.A.000301000000000.01-343|264
01|01010|000301000000000|01-501|000301000000000.01-501.A.000301000000000.01-501|5709
01|01010|000301000000000|01-502|000301000000000.01-502.A.000301000000000.01-502|37308
01|01010|000301000000000|01-503|000301000000000.01-503.A.000301000000000.01-503|46142
01|01010|000301000000000|01-504|000301000000000.01-504.A.000301000000000.01-504|10532
01|01010|000301000000000|13|000301000000000.13.A.000301000000000.13|1214
01|01010|000301000000000|5|000301000000000.5.A.000301000000000.5|991
01|01010|000301000000000|86|000301000000000.86.A.000301000000000.86|117
01|01010|000301000000000|87|000301000000000.87.A.000301000000000.87|3587
01|01010|000301000000000|88|000301000000000.88.1A.000301000000000.88|125
01|01010|000501000000000|01-187|000501000000000.01-187.A.000501000000000.01-187|1605
01|01010|000501000000000|01-501|000501000000000.01-501.A.000501000000000.01-501|4897
01|01010|000501000000000|01-502|000501000000000.01-502.A.000501000000000.01-502|38226
01|01010|000501000000000|01-503|000501000000000.01-503.A.000501000000000.01-503|47651
01|01010|000501000000000|01-504|000501000000000.01-504.A.000501000000000.01-504|10248
01|01010|000501000000000|13|000501000000000.13.A.000501000000000.13|1158
