CODIGO_DISTRITO|CODIGO_SECCION|MESAS_HABILITADAS|MESAS_COMPUTADAS|CODIGO_CATEGORIA|CONTADOR|VALOR
02|02087|272|210|001002087000000|CSCCC|87
02|02087|272|210|001002087000000|VB|3351
02|02087|272|210|001002087000000|VII|35
02|02087|272|210|001002087000000|VN|579
02|02087|272|210|001002087000000|VR|17
02|02088|12|12|000100000000000|CSCCC|8
02|02088|12|12|000100000000000|VB|159
02|02088|12|12|000100000000000|VII|0
02|02088|12|12|000100000000000|VN|8
02|02088|12|12|000100000000000|VR|0
02|02088|12|12|000302000000000|CSCCC|4
02|02088|12|12|000302000000000|VB|254
02|02088|12|12|000302000000000|VII|0
02|02088|12|12|000302000000000|VN|9
02|02088|12|12|000302000000000|VR|0
02|02088|12|12|000402000000000|CSCCC|4
02|02088|12|12|000402000000000|VB|201
02|02088|12|12|000402000000000|VII|0
02|02088|12|12|000402000000000|VN|9
02|02088|12|12|000402000000000|VR|0
02|02088|12|12|001002088000000|CSCCC|4
02|02088|12|12|001002088000000|VB|134
02|02088|12|12|001002088000000|VII|0
02|02088|12|12|001002088000000|VN|12
02|02088|12|12|001002088000000|VR|0
02|02089|729|369|000100000000000|CSCCC|51
02|02089|729|369|000100000000000|VB|3246
02|02089|729|369|000100000000000|VII|50
02|02089|729|369|000100000000000|VN|737
02|02089|729|369|000100000000000|VR|49
02|02089|729|369|000302000000000|CSCCC|46
02|02089|729|369|000302000000000|VB|9200
02|02089|729|369|000302000000000|VII|49
02|02089|729|369|000302000000000|VN|733
02|02089|729|369|000302000000000|VR|47
02|02089|729|369|000402000000000|CSCCC|49
02|02089|729|369|000402000000000|VB|6495
02|02089|729|369|000402000000000|VII|49
02|02089|729|369|000402000000000|VN|699
02|02089|729|369|000402000000000|VR|48
02|02089|729|369|001002089000000|CSCCC|46
02|02089|729|369|001002089000000|VB|6026
02|02089|729|369|001002089000000|VII|49
02|02089|729|369|001002089000000|VN|850
02|02089|729|369|001002089000000|VR|49
02|02090|82|27|000100000000000|CSCCC|3
02|02090|82|27|000100000000000|VB|224
02|02090|82|27|000100000000000|VII|0
02|02090|82|27|000100000000000|VN|63
02|02090|82|27|000100000000000|VR|0
02|02090|82|27|000302000000000|CSCCC|3
02|02090|82|27|000302000000000|VB|558
02|02090|82|27|000302000000000|VII|0
02|02090|82|27|000302000000000|VN|60
02|02090|82|27|000302000000000|VR|0
02|02090|82|27|000402000000000|CSCCC|3
02|02090|82|27|000402000000000|VB|521
02|02090|82|27|000402000000000|VII|4
02|02090|82|27|000402000000000|VN|60
02|02090|82|27|000402000000000|VR|0
02|02090|82|27|001002090000000|CSCCC|3
02|02090|82|27|001002090000000|VB|275
02|02090|82|27|001002090000000|VII|4
02|02090|82|27|001002090000000|VN|88
02|02090|82|27|001002090000000|VR|0
02|02091|47|47|000100000000000|CSCCC|31
02|02091|47|47|000100000000000|VB|472
02|02091|47|47|000100000000000|VII|3
02|02091|47|47|000100000000000|VN|104
02|02091|47|47|000100000000000|VR|2
02|02091|47|47|000302000000000|CSCCC|27
02|02091|47|47|000302000000000|VB|827
02|02091|47|47|000302000000000|VII|3
02|02091|47|47|000302000000000|VN|103
02|02091|47|47|000302000000000|VR|2
02|02091|47|47|000402000000000|CSCCC|27
02|02091|47|47|000402000000000|VB|636
02|02091|47|47|000402000000000|VII|4
02|02091|47|47|000402000000000|VN|101
02|02091|47|47|000402000000000|VR|2
02|02091|47|47|001002091000000|CSCCC|27
02|02091|47|47|001002091000000|VB|902
02|02091|47|47|001002091000000|VII|4
02|02091|47|47|001002091000000|VN|103
02|02091|47|47|001002091000000|VR|2
02|02092|1384|748|000100000000000|CSCCC|142
02|02092|1384|748|000100000000000|VB|5148
02|02092|1384|748|000100000000000|VII|46
02|02092|1384|748|000100000000000|VN|996
02|02092|1384|748|000100000000000|VR|68
02|02092|1384|748|000302000000000|CSCCC|165
02|02092|1384|748|000302000000000|VB|12132
02|02092|1384|748|000302000000000|VII|57
02|02092|1384|748|000302000000000|VN|980
02|02092|1384|748|000302000000000|VR|80
02|02092|1384|748|000402000000000|CSCCC|150
02|02092|1384|748|000402000000000|VB|9930
02|02092|1384|748|000402000000000|VII|218
02|02092|1384|748|000402000000000|VN|962
02|02092|1384|748|000402000000000|VR|139
02|02092|1384|748|001002092000000|CSCCC|188
02|02092|1384|748|001002092000000|VB|10748
02|02092|1384|748|001002092000000|VII|218
02|02092|1384|748|001002092000000|VN|1034
02|02092|1384|748|001002092000000|VR|78
02|02093|86|82|000100000000000|CSCCC|6
02|02093|86|82|000100000000000|VB|887
02|02093|86|82|000100000000000|VII|0
02|02093|86|82|000100000000000|VN|57
02|02093|86|82|000100000000000|VR|2
02|02093|86|82|000302000000000|CSCCC|8
02|02093|86|82|000302000000000|VB|1950
02|02093|86|82|000302000000000|VII|0
02|02093|86|82|000302000000000|VN|50
02|02093|86|82|000302000000000|VR|2
02|02093|86|82|000402000000000|CSCCC|6
02|02093|86|82|000402000000000|VB|1623
02|02093|86|82|000402000000000|VII|0
02|02093|86|82|000402000000000|VN|46
02|02093|86|82|000402000000000|VR|2
02|02093|86|82|001002093000000|CSCCC|6
02|02093|86|82|001002093000000|VB|1848
02|02093|86|82|001002093000000|VII|0
02|02093|86|82|001002093000000|VN|49
02|02093|86|82|001002093000000|VR|3
02|02094|46|43|000100000000000|CSCCC|18
02|02094|46|43|000100000000000|VB|619
02|02094|46|43|000100000000000|VII|4
02|02094|46|43|000100000000000|VN|35
02|02094|46|43|000100000000000|VR|1
02|02094|46|43|000302000000000|CSCCC|16
02|02094|46|43|000302000000000|VB|1096
02|02094|46|43|000302000000000|VII|4
02|02094|46|43|000302000000000|VN|30
02|02094|46|43|000302000000000|VR|1
02|02094|46|43|000402000000000|CSCCC|14
02|02094|46|43|000402000000000|VB|870
02|02094|46|43|000402000000000|VII|4
02|02094|46|43|000402000000000|VN|31
02|02094|46|43|000402000000000|VR|1
02|02094|46|43|001002094000000|CSCCC|14
02|02094|46|43|001002094000000|VB|770
02|02094|46|43|001002094000000|VII|4
02|02094|46|43|001002094000000|VN|33
02|02094|46|43|001002094000000|VR|1
02|02095|46|43|000100000000000|CSCCC|13
02|02095|46|43|000100000000000|VB|669
02|02095|46|43|000100000000000|VII|0
02|02095|46|43|000100000000000|VN|33
02|02095|46|43|000100000000000|VR|3
02|02095|46|43|000302000000000|CSCCC|13
02|02095|46|43|000302000000000|VB|1165
02|02095|46|43|000302000000000|VII|0
02|02095|46|43|000302000000000|VN|29
02|02095|46|43|000302000000000|VR|3
02|02095|46|43|000402000000000|CSCCC|13
02|02095|46|43|000402000000000|VB|990
02|02095|46|43|000402000000000|VII|0
02|02095|46|43|000402000000000|VN|30
02|02095|46|43|000402000000000|VR|3
02|02095|46|43|001002095000000|CSCCC|13
02|02095|46|43|001002095000000|VB|661
02|02095|46|43|001002095000000|VII|0
02|02095|46|43|001002095000000|VN|36
02|02095|46|43|001002095000000|VR|4
02|02096|65|64|000100000000000|CSCCC|20
02|02096|65|64|000100000000000|VB|643
02|02096|65|64|000100000000000|VII|0
02|02096|65|64|000100000000000|VN|111
02|02096|65|64|000100000000000|VR|6
02|02096|65|64|000302000000000|CSCCC|17
02|02096|65|64|000302000000000|VB|1258
02|02096|65|64|000302000000000|VII|0
02|02096|65|64|000302000000000|VN|100
02|02096|65|64|000302000000000|VR|6
02|02096|65|64|000402000000000|CSCCC|17
02|02096|65|64|000402000000000|VB|1079
02|02096|65|64|000402000000000|VII|0
02|02096|65|64|000402000000000|VN|101
02|02096|65|64|000402000000000|VR|6
02|02096|65|64|001002096000000|CSCCC|17
02|02096|65|64|001002096000000|VB|1116
02|02096|65|64|001002096000000|VII|0
02|02096|65|64|001002096000000|VN|116
02|02096|65|64|001002096000000|VR|6
02|02097|35|30|000100000000000|CSCCC|14
02|02097|35|30|000100000000000|VB|299
02|02097|35|30|000100000000000|VII|0
02|02097|35|30|000100000000000|VN|40
02|02097|35|30|000100000000000|VR|1
02|02097|35|30|000302000000000|CSCCC|12
02|02097|35|30|000302000000000|VB|520
02|02097|35|30|000302000000000|VII|0
02|02097|35|30|000302000000000|VN|41
02|02097|35|30|000302000000000|VR|0
02|02097|35|30|000402000000000|CSCCC|12
02|02097|35|30|000402000000000|VB|424
02|02097|35|30|000402000000000|VII|0
02|02097|35|30|000402000000000|VN|37
02|02097|35|30|000402000000000|VR|0
02|02097|35|30|001002097000000|CSCCC|11
02|02097|35|30|001002097000000|VB|547
02|02097|35|30|001002097000000|VII|0
02|02097|35|30|001002097000000|VN|38
02|02097|35|30|001002097000000|VR|0
02|02098|57|55|000100000000000|CSCCC|22
02|02098|57|55|000100000000000|VB|535
02|02098|57|55|000100000000000|VII|2
02|02098|57|55|000100000000000|VN|165
02|02098|57|55|000100000000000|VR|9
02|02098|57|55|000302000000000|CSCCC|22
02|02098|57|55|000302000000000|VB|1197
02|02098|57|55|000302000000000|VII|1
02|02098|57|55|000302000000000|VN|153
02|02098|57|55|000302000000000|VR|7
02|02098|57|55|000402000000000|CSCCC|22
02|02098|57|55|000402000000000|VB|795
02|02098|57|55|000402000000000|VII|1
02|02098|57|55|000402000000000|VN|158
02|02098|57|55|000402000000000|VR|7
02|02098|57|55|001002098000000|CSCCC|22
02|02098|57|55|001002098000000|VB|908
02|02098|57|55|001002098000000|VII|1
02|02098|57|55|001002098000000|VN|161
02|02098|57|55|001002098000000|VR|7
02|02099|86|83|000100000000000|CSCCC|32
02|02099|86|83|000100000000000|VB|787
02|02099|86|83|000100000000000|VII|4
02|02099|86|83|000100000000000|VN|165
02|02099|86|83|000100000000000|VR|7
02|02099|86|83|000302000000000|CSCCC|26
02|02099|86|83|000302000000000|VB|1731
02|02099|86|83|000302000000000|VII|4
02|02099|86|83|000302000000000|VN|153
02|02099|86|83|000302000000000|VR|7
02|02099|86|83|000402000000000|CSCCC|26
02|02099|86|83|000402000000000|VB|1326
02|02099|86|83|000402000000000|VII|4
02|02099|86|83|000402000000000|VN|150
02|02099|86|83|000402000000000|VR|8
02|02099|86|83|001002099000000|CSCCC|26
02|02099|86|83|001002099000000|VB|1178
02|02099|86|83|001002099000000|VII|4
02|02099|86|83|001002099000000|VN|159
02|02099|86|83|001002099000000|VR|6
02|02100|24|24|000100000000000|CSCCC|15
02|02100|24|24|000100000000000|VB|569
02|02100|24|24|000100000000000|VII|0
02|02100|24|24|000100000000000|VN|24
02|02100|24|24|000100000000000|VR|1
02|02100|24|24|000302000000000|CSCCC|13
02|02100|24|24|000302000000000|VB|819
02|02100|24|24|000302000000000|VII|0
02|02100|24|24|000302000000000|VN|19
02|02100|24|24|000302000000000|VR|1
02|02100|24|24|000402000000000|CSCCC|8
02|02100|24|24|000402000000000|VB|758
02|02100|24|24|000402000000000|VII|0
02|02100|24|24|000402000000000|VN|19
02|02100|24|24|000402000000000|VR|1
02|02100|24|24|001002100000000|CSCCC|6
02|02100|24|24|001002100000000|VB|202
02|02100|24|24|001002100000000|VII|0
02|02100|24|24|001002100000000|VN|40
02|02100|24|24|001002100000000|VR|2
02|02101|87|84|000100000000000|CSCCC|22
02|02101|87|84|000100000000000|VB|768
02|02101|87|84|000100000000000|VII|0
02|02101|87|84|000100000000000|VN|77
02|02101|87|84|000100000000000|VR|5
02|02101|87|84|000302000000000|CSCCC|16
02|02101|87|84|000302000000000|VB|1681
02|02101|87|84|000302000000000|VII|0
02|02101|87|84|000302000000000|VN|76
02|02101|87|84|000302000000000|VR|4
02|02101|87|84|000402000000000|CSCCC|14
02|02101|87|84|000402000000000|VB|1194
02|02101|87|84|000402000000000|VII|0
02|02101|87|84|000402000000000|VN|73
02|02101|87|84|000402000000000|VR|5
02|02101|87|84|001002101000000|CSCCC|14
02|02101|87|84|001002101000000|VB|1713
02|02101|87|84|001002101000000|VII|0
02|02101|87|84|001002101000000|VN|69
02|02101|87|84|001002101000000|VR|5
02|02102|61|58|000100000000000|CSCCC|22
02|02102|61|58|000100000000000|VB|942
02|02102|61|58|000100000000000|VII|0
02|02102|61|58|000100000000000|VN|29
02|02102|61|58|000100000000000|VR|1
02|02102|61|58|000302000000000|CSCCC|13
02|02102|61|58|000302000000000|VB|1920
02|02102|61|58|000302000000000|VII|0
02|02102|61|58|000302000000000|VN|29
02|02102|61|58|000302000000000|VR|1
02|02102|61|58|000402000000000|CSCCC|15
02|02102|61|58|000402000000000|VB|1532
02|02102|61|58|000402000000000|VII|0
02|02102|61|58|000402000000000|VN|29
02|02102|61|58|000402000000000|VR|1
02|02102|61|58|001002102000000|CSCCC|13
02|02102|61|58|001002102000000|VB|1503
02|02102|61|58|001002102000000|VII|0
02|02102|61|58|001002102000000|VN|30
02|02102|61|58|001002102000000|VR|1
02|02103|61|44|000100000000000|CSCCC|11
02|02103|61|44|000100000000000|VB|438
02|02103|61|44|000100000000000|VII|0
02|02103|61|44|000100000000000|VN|83
02|02103|61|44|000100000000000|VR|4
02|02103|61|44|000302000000000|CSCCC|7
02|02103|61|44|000302000000000|VB|868
02|02103|61|44|000302000000000|VII|0
02|02103|61|44|000302000000000|VN|76
02|02103|61|44|000302000000000|VR|3
02|02103|61|44|000402000000000|CSCCC|7
02|02103|61|44|000402000000000|VB|616
02|02103|61|44|000402000000000|VII|0
02|02103|61|44|000402000000000|VN|85
02|02103|61|44|000402000000000|VR|3
02|02103|61|44|001002103000000|CSCCC|7
02|02103|61|44|001002103000000|VB|720
02|02103|61|44|001002103000000|VII|1
02|02103|61|44|001002103000000|VN|73
02|02103|61|44|001002103000000|VR|3
02|02104|26|25|000100000000000|CSCCC|2
02|02104|26|25|000100000000000|VB|266
02|02104|26|25|000100000000000|VII|0
02|02104|26|25|000100000000000|VN|29
02|02104|26|25|000100000000000|VR|0
02|02104|26|25|000302000000000|CSCCC|9
02|02104|26|25|000302000000000|VB|478
02|02104|26|25|000302000000000|VII|0
02|02104|26|25|000302000000000|VN|26
02|02104|26|25|000302000000000|VR|0
02|02104|26|25|000402000000000|CSCCC|6
02|02104|26|25|000402000000000|VB|390
02|02104|26|25|000402000000000|VII|0
02|02104|26|25|000402000000000|VN|29
02|02104|26|25|000402000000000|VR|1
02|02104|26|25|001002104000000|CSCCC|5
02|02104|26|25|001002104000000|VB|325
02|02104|26|25|001002104000000|VII|0
02|02104|26|25|001002104000000|VN|32
02|02104|26|25|001002104000000|VR|0
02|02105|396|325|000100000000000|CSCCC|0
02|02105|396|325|000100000000000|VB|2366
02|02105|396|325|000100000000000|VII|8
02|02105|396|325|000100000000000|VN|349
02|02105|396|325|000100000000000|VR|46
02|02105|396|325|000302000000000|CSCCC|0
02|02105|396|325|000302000000000|VB|6981
02|02105|396|325|000302000000000|VII|9
02|02105|396|325|000302000000000|VN|342
02|02105|396|325|000302000000000|VR|44
02|02105|396|325|000402000000000|CSCCC|0
02|02105|396|325|000402000000000|VB|5329
02|02105|396|325|000402000000000|VII|8
02|02105|396|325|000402000000000|VN|347
02|02105|396|325|000402000000000|VR|45
02|02105|396|325|001002105000000|CSCCC|26
02|02105|396|325|001002105000000|VB|7968
02|02105|396|325|001002105000000|VII|8
02|02105|396|325|001002105000000|VN|392
02|02105|396|325|001002105000000|VR|49
02|02106|816|640|000100000000000|CSCCC|129
02|02106|816|640|000100000000000|VB|3891
02|02106|816|640|000100000000000|VII|84
02|02106|816|640|000100000000000|VN|1193
02|02106|816|640|000100000000000|VR|76
02|02106|816|640|000302000000000|CSCCC|156
02|02106|816|640|000302000000000|VB|10645
02|02106|816|640|000302000000000|VII|84
02|02106|816|640|000302000000000|VN|1165
02|02106|816|640|000302000000000|VR|74
02|02106|816|640|000402000000000|CSCCC|144
02|02106|816|640|000402000000000|VB|7999
02|02106|816|640|000402000000000|VII|93
02|02106|816|640|000402000000000|VN|1166
02|02106|816|640|000402000000000|VR|74
02|02106|816|640|001002106000000|CSCCC|167
02|02106|816|640|001002106000000|VB|9724
02|02106|816|640|001002106000000|VII|113
02|02106|816|640|001002106000000|VN|1512
02|02106|816|640|001002106000000|VR|89
02|02107|365|322|000100000000000|CSCCC|22
02|02107|365|322|000100000000000|VB|3083
02|02107|365|322|000100000000000|VII|8
02|02107|365|322|000100000000000|VN|533
02|02107|365|322|000100000000000|VR|5
02|02107|365|322|000302000000000|CSCCC|17
02|02107|365|322|000302000000000|VB|8588
02|02107|365|322|000302000000000|VII|8
02|02107|365|322|000302000000000|VN|555
02|02107|365|322|000302000000000|VR|5
02|02107|365|322|000402000000000|CSCCC|17
02|02107|365|322|000402000000000|VB|6043
02|02107|365|322|000402000000000|VII|8
02|02107|365|322|000402000000000|VN|525
02|02107|365|322|000402000000000|VR|5
02|02107|365|322|001002107000000|CSCCC|17
02|02107|365|322|001002107000000|VB|7785
02|02107|365|322|001002107000000|VII|10
02|02107|365|322|001002107000000|VN|549
02|02107|365|322|001002107000000|VR|5
02|02108|153|98|000100000000000|CSCCC|11
02|02108|153|98|000100000000000|VB|1004
02|02108|153|98|000100000000000|VII|4
02|02108|153|98|000100000000000|VN|210
02|02108|153|98|000100000000000|VR|4
02|02108|153|98|000302000000000|CSCCC|6
02|02108|153|98|000302000000000|VB|2516
02|02108|153|98|000302000000000|VII|4
02|02108|153|98|000302000000000|VN|185
02|02108|153|98|000302000000000|VR|4
02|02108|153|98|000402000000000|CSCCC|6
02|02108|153|98|000402000000000|VB|1982
02|02108|153|98|000402000000000|VII|4
02|02108|153|98|000402000000000|VN|188
02|02108|153|98|000402000000000|VR|5
02|02108|153|98|001002108000000|CSCCC|6
02|02108|153|98|001002108000000|VB|1943
02|02108|153|98|001002108000000|VII|4
02|02108|153|98|001002108000000|VN|220
02|02108|153|98|001002108000000|VR|8
02|02109|166|84|000100000000000|CSCCC|19
02|02109|166|84|000100000000000|VB|1059
02|02109|166|84|000100000000000|VII|8
02|02109|166|84|000100000000000|VN|176
02|02109|166|84|000100000000000|VR|22
02|02109|166|84|000302000000000|CSCCC|19
02|02109|166|84|000302000000000|VB|2102
02|02109|166|84|000302000000000|VII|8
02|02109|166|84|000302000000000|VN|175
02|02109|166|84|000302000000000|VR|21
02|02109|166|84|000402000000000|CSCCC|19
02|02109|166|84|000402000000000|VB|1842
02|02109|166|84|000402000000000|VII|8
02|02109|166|84|000402000000000|VN|167
02|02109|166|84|000402000000000|VR|21
02|02109|166|84|001002109000000|CSCCC|19
02|02109|166|84|001002109000000|VB|1648
02|02109|166|84|001002109000000|VII|8
02|02109|166|84|001002109000000|VN|181
02|02109|166|84|001002109000000|VR|25
02|02110|29|27|000100000000000|CSCCC|36
02|02110|29|27|000100000000000|VB|245
02|02110|29|27|000100000000000|VII|2
02|02110|29|27|000100000000000|VN|16
02|02110|29|27|000100000000000|VR|1
02|02110|29|27|000302000000000|CSCCC|38
02|02110|29|27|000302000000000|VB|457
02|02110|29|27|000302000000000|VII|2
02|02110|29|27|000302000000000|VN|15
02|02110|29|27|000302000000000|VR|2
02|02110|29|27|000402000000000|CSCCC|16
02|02110|29|27|000402000000000|VB|413
02|02110|29|27|000402000000000|VII|2
02|02110|29|27|000402000000000|VN|14
02|02110|29|27|000402000000000|VR|2
02|02110|29|27|001002110000000|CSCCC|16
02|02110|29|27|001002110000000|VB|215
02|02110|29|27|001002110000000|VII|2
02|02110|29|27|001002110000000|VN|14
02|02110|29|27|001002110000000|VR|2
02|02111|322|132|000100000000000|CSCCC|25
02|02111|322|132|000100000000000|VB|948
02|02111|322|132|000100000000000|VII|16
02|02111|322|132|000100000000000|VN|280
02|02111|322|132|000100000000000|VR|11
02|02111|322|132|000302000000000|CSCCC|33
02|02111|322|132|000302000000000|VB|2566
02|02111|322|132|000302000000000|VII|16
02|02111|322|132|000302000000000|VN|263
02|02111|322|132|000302000000000|VR|14
02|02111|322|132|000402000000000|CSCCC|27
02|02111|322|132|000402000000000|VB|1935
02|02111|322|132|000402000000000|VII|17
02|02111|322|132|000402000000000|VN|266
02|02111|322|132|000402000000000|VR|11
02|02111|322|132|001002111000000|CSCCC|38
02|02111|322|132|001002111000000|VB|1984
02|02111|322|132|001002111000000|VII|17
02|02111|322|132|001002111000000|VN|286
02|02111|322|132|001002111000000|VR|11
02|02112|29|28|000100000000000|CSCCC|13
02|02112|29|28|000100000000000|VB|293
02|02112|29|28|000100000000000|VII|0
02|02112|29|28|000100000000000|VN|33
02|02112|29|28|000100000000000|VR|0
02|02112|29|28|000302000000000|CSCCC|13
02|02112|29|28|000302000000000|VB|535
02|02112|29|28|000302000000000|VII|0
